TIME,X,Y,Z
0.0,1.152,-0.428,9.967
0.003961384,1.114,-0.467,9.928
0.007923255,1.114,-0.505,9.928
0.011885717,1.114,-0.543,9.89
0.015848255,1.114,-0.505,9.89
0.019810487,1.114,-0.543,9.928
0.023772795,1.114,-0.543,9.967
0.027735177,1.152,-0.582,9.967
0.03169705,1.152,-0.582,9.967
0.035658896,1.191,-0.582,10.005
0.03962028,1.152,-0.582,10.005
0.043582536,1.191,-0.582,9.967
0.047545385,1.191,-0.582,9.967
0.051507924,1.191,-0.62,9.928
0.0554701,1.229,-0.582,9.928
0.059432175,1.229,-0.543,9.928
0.063394174,1.191,-0.582,9.89
0.06735643,1.229,-0.582,9.852
0.071318895,1.229,-0.505,9.89
0.07528113,1.229,-0.467,9.814
0.07924331,1.229,-0.505,9.814
0.08320569,1.229,-0.428,9.814
0.08716816,1.191,-0.428,9.814
0.09113079,1.191,-0.428,9.814
0.09509303,1.152,-0.428,9.814
0.09905502,1.152,-0.39,9.814
0.103016965,1.152,-0.428,9.814
0.10697928,1.152,-0.467,9.814
0.11094197,1.152,-0.467,9.852
0.11490407,1.152,-0.467,9.89
0.11886623,1.114,-0.467,10.005
0.12282861,1.114,-0.543,10.005
0.1267917,1.114,-0.505,10.005
0.13075449,1.114,-0.505,10.005
0.134717,1.114,-0.543,10.043
0.13867927,1.114,-0.505,10.043
0.14264113,1.152,-0.543,10.043
0.14660281,1.114,-0.582,10.005
0.15056413,1.152,-0.582,9.967
0.15452544,1.152,-0.582,9.967
0.1584872,1.152,-0.543,9.967
0.16244937,1.152,-0.543,9.967
0.16641146,1.191,-0.543,9.967
0.1703737,1.191,-0.505,9.928
0.17433625,1.191,-0.543,9.928
0.17829873,1.191,-0.543,9.928
0.18226004,1.229,-0.505,9.967
0.18622197,1.267,-0.505,9.928
0.19018382,1.267,-0.543,9.967
0.19414629,1.267,-0.543,9.928
0.19810829,1.267,-0.467,9.89
0.20207006,1.306,-0.505,9.928
0.20603237,1.306,-0.505,9.928
0.2099951,1.344,-0.505,9.928
0.21395834,1.306,-0.505,9.89
0.21792111,1.306,-0.543,9.852
0.22188398,1.306,-0.505,9.852
0.22584645,1.306,-0.505,9.89
0.22980875,1.344,-0.505,9.89
0.2337709,1.344,-0.543,9.89
0.23773316,1.344,-0.505,9.852
0.24169508,1.306,-0.505,9.814
0.2456574,1.267,-0.505,9.814
0.24961947,1.267,-0.505,9.852
0.25358176,1.267,-0.543,9.89
0.25754362,1.229,-0.543,9.89
0.26150516,1.191,-0.543,9.852
0.26546764,1.191,-0.543,9.89
0.26943,1.152,-0.582,9.928
0.27339202,1.152,-0.582,9.967
0.27735412,1.114,-0.582,9.928
0.28131643,1.114,-0.582,9.967
0.2852784,1.114,-0.582,9.967
0.2892408,1.114,-0.582,9.967
0.2932032,1.114,-0.582,10.005
0.2971656,1.114,-0.658,10.005
0.30112737,1.114,-0.658,10.043
0.30508915,1.114,-0.658,10.005
0.3090514,1.114,-0.658,10.043
0.3130137,1.114,-0.62,10.005
0.31697625,1.114,-0.697,10.043
0.32093835,1.114,-0.658,10.005
0.32490003,1.114,-0.62,10.005
