TIME,X,Y,Z
0.0,3.106,-0.16,9.354
0.003961,3.144,-0.16,9.469
0.007922093,3.144,-0.122,9.507
0.011883478,3.106,-0.122,9.507
0.015844401,3.106,-0.122,9.469
0.019804968,3.067,-0.122,9.469
0.023766123,3.106,-0.122,9.507
0.027727121,3.067,-0.16,9.469
0.031687673,3.067,-0.122,9.507
0.035648365,3.067,-0.084,9.507
0.039609592,3.067,-0.084,9.545
0.04357,3.106,-0.084,9.545
0.047530696,3.067,-0.122,9.545
0.05149208,3.106,-0.084,9.584
0.055452872,3.106,-0.084,9.545
0.05941364,3.144,-0.084,9.545
0.06337472,3.144,-0.084,9.507
0.06733591,3.144,-0.122,9.545
0.07129784,3.144,-0.084,9.545
0.075258605,3.182,-0.122,9.545
0.07921956,3.144,-0.122,9.507
0.08318056,3.144,-0.122,9.545
0.087141864,3.144,-0.122,9.507
0.09110304,3.144,-0.16,9.469
0.09506419,3.144,-0.084,9.469
0.09902535,3.144,-0.122,9.507
0.10298622,3.144,-0.122,9.469
0.10694668,3.106,-0.122,9.469
0.110907294,3.106,-0.16,9.469
0.11486763,3.106,-0.122,9.469
0.11882816,3.106,-0.122,9.469
0.122789554,3.144,-0.122,9.469
0.12675072,3.106,-0.084,9.469
0.13071111,3.106,-0.084,9.469
0.1346718,3.106,-0.122,9.507
0.13863237,3.106,-0.084,9.507
0.14259289,3.144,-0.084,9.507
0.14655374,3.144,-0.045,9.545
0.15051478,3.106,-0.084,9.545
0.15447578,3.144,-0.084,9.507
0.1584364,3.182,-0.084,9.584
0.16239712,3.182,-0.045,9.545
0.16635789,3.182,-0.084,9.545
0.17031866,3.182,-0.084,9.507
0.1742796,3.22,-0.122,9.545
0.17824067,3.22,-0.122,9.545
0.18220145,3.182,-0.122,9.507
0.18616293,3.22,-0.122,9.545
0.19012424,3.22,-0.16,9.507
0.19408531,3.22,-0.16,9.507
0.19804624,3.182,-0.16,9.507
0.20200686,3.22,-0.16,9.507
0.20596755,3.182,-0.16,9.469
0.2099281,3.182,-0.16,9.507
0.21388865,3.144,-0.16,9.469
0.21784963,3.144,-0.122,9.469
0.22181027,3.182,-0.122,9.469
0.22577104,3.106,-0.084,9.545
0.22973181,3.106,-0.084,9.469
0.23369221,3.144,-0.084,9.507
0.23765343,3.144,-0.045,9.469
0.24161404,3.106,-0.084,9.469
0.24557468,3.067,-0.045,9.507
0.24953623,3.106,-0.045,9.507
0.2534977,3.067,-0.045,9.507
0.25745946,3.067,-0.045,9.545
0.26142123,3.067,-0.084,9.584
0.26538268,3.067,-0.084,9.469
0.26934355,3.067,-0.084,9.469
0.27330437,3.067,-0.122,9.507
0.27726555,3.067,-0.084,9.545
0.28122672,3.106,-0.122,9.545
0.28518772,3.067,-0.122,9.584
0.28914958,3.067,-0.122,9.507
0.29311082,3.067,-0.122,9.431
0.2970725,3.106,-0.122,9.431
0.30103388,3.106,-0.199,9.469
0.30499443,3.144,-0.16,9.622
0.3089552,3.106,-0.122,9.66
0.31291628,3.144,-0.16,9.584
0.31687775,3.106,-0.16,9.584
0.32083863,3.144,-0.122,9.507
0.3247994,3.144,-0.122,9.431
0.32876047,3.144,-0.084,9.469
0.33272195,3.144,-0.084,9.469
0.3366836,3.182,-0.084,9.545
0.34064525,3.182,-0.045,9.545
0.3446064,3.22,-0.045,9.545
0.34856758,3.182,-0.007,9.545
0.35252875,3.182,-0.007,9.584
0.35649005,3.182,-0.007,9.584
0.3604512,3.259,-0.045,9.545
0.36441284,3.22,-0.007,9.545
0.36837476,3.259,-0.007,9.507
0.37233576,3.259,-0.045,9.507
0.3762968,3.259,-0.045,9.507
0.3802577,3.259,-0.084,9.545
0.38421825,3.259,-0.084,9.469
0.38817966,3.259,-0.084,9.469
0.39214087,3.22,-0.122,9.469
0.3961019,3.22,-0.122,9.469
0.40006274,3.22,-0.122,9.431
0.40402344,3.22,-0.122,9.507
0.40798414,3.182,-0.084,9.545
0.4119446,3.144,-0.122,9.507
0.41590607,3.144,-0.122,9.469
0.41986686,3.106,-0.084,9.469
0.42382777,3.067,-0.122,9.431
0.42778885,3.029,-0.045,9.469
0.43174985,2.991,-0.084,9.469
0.43571147,2.991,-0.084,9.507
0.43967295,2.952,-0.084,9.507
0.44363472,2.952,-0.084,9.507
0.4475965,2.914,-0.084,9.507
0.45155764,2.914,-0.122,9.507
0.45551893,2.914,-0.084,9.507
0.4594803,2.914,-0.122,9.469
0.46344122,2.914,-0.084,9.507
0.46740314,2.914,-0.084,9.507
0.47136405,2.876,-0.084,9.507
0.4753246,2.914,-0.122,9.507
0.4792862,2.914,-0.045,9.507
0.48324782,2.952,-0.084,9.545
0.48721004,2.991,-0.084,9.545
0.4911716,2.991,-0.045,9.584
0.49513304,3.029,-0.045,9.545
0.49909443,3.029,-0.084,9.545
0.5030561,3.067,-0.007,9.584
0.5070176,3.106,-0.045,9.622
0.51097846,3.144,-0.084,9.584
