TIME,X,Y,Z
0.0,1.076,-0.658,9.354
0.003960461,1.152,-0.735,10.005
0.00792079,1.114,-0.697,9.928
0.011880713,1.152,-0.697,9.928
0.015840482,1.114,-0.697,9.89
0.019800711,1.114,-0.697,9.89
0.023761097,1.114,-0.697,9.928
0.02772156,1.114,-0.735,9.89
0.03168227,1.114,-0.697,9.89
0.035642657,1.114,-0.697,9.928
0.039603192,1.114,-0.697,9.89
0.04356384,1.114,-0.697,9.89
0.047524378,1.114,-0.697,9.852
0.051484685,1.114,-0.697,9.814
0.05544524,1.152,-0.697,9.89
0.05940624,1.114,-0.697,9.852
0.063367166,1.114,-0.697,9.89
0.06732834,1.114,-0.735,9.852
0.07128958,1.114,-0.735,9.89
0.075251035,1.152,-0.697,9.928
0.07921267,1.114,-0.735,9.89
0.08317451,1.152,-0.697,9.928
0.08713605,1.152,-0.697,9.928
0.091097526,1.114,-0.697,9.89
0.09505953,1.114,-0.735,9.967
0.09902076,1.114,-0.735,9.928
0.10298217,1.152,-0.735,9.967
0.10694363,1.152,-0.735,10.005
0.11090425,1.152,-0.735,9.967
0.114865355,1.152,-0.735,9.928
0.11882635,1.152,-0.735,9.967
0.12278704,1.114,-0.735,9.967
0.126748,1.152,-0.735,9.967
0.13070877,1.152,-0.735,9.928
0.13466932,1.152,-0.773,9.928
0.1386298,1.114,-0.773,9.89
0.14259048,1.114,-0.773,9.928
0.1465508,1.114,-0.773,9.928
0.15051134,1.114,-0.735,9.967
0.15447205,1.114,-0.773,9.89
0.15843304,1.114,-0.735,9.852
0.16239446,1.114,-0.735,9.89
0.16635562,1.114,-0.773,9.928
0.17031646,1.114,-0.697,9.89
0.1742772,1.114,-0.735,9.852
0.17823797,1.114,-0.697,9.814
0.1821989,1.114,-0.697,9.737
0.18616015,1.114,-0.697,9.814
0.1901217,1.114,-0.697,9.852
0.19408269,1.076,-0.658,9.89
0.19804363,1.114,-0.658,9.928
0.20200454,1.114,-0.658,9.967
0.20596594,1.114,-0.62,9.928
0.20992704,1.114,-0.62,9.967
0.21388772,1.114,-0.62,9.967
0.21784805,1.114,-0.62,10.005
0.22180845,1.114,-0.62,10.082
0.22576913,1.152,-0.62,10.043
0.22972974,1.152,-0.62,10.082
0.23369037,1.152,-0.62,10.005
0.23765053,1.152,-0.658,9.967
0.24161108,1.152,-0.658,9.967
0.24557224,1.191,-0.735,9.967
0.24953309,1.152,-0.697,9.967
0.25349417,1.191,-0.773,9.928
0.25745502,1.191,-0.735,9.928
0.26141548,1.229,-0.697,10.005
0.2653758,1.191,-0.773,9.928
0.26933667,1.229,-0.735,10.005
0.2732979,1.191,-0.773,9.967
0.27725914,1.191,-0.773,9.967
0.28121954,1.191,-0.735,9.967
0.28518027,1.152,-0.697,9.928
0.28914142,1.152,-0.735,9.89
0.29310203,1.114,-0.658,9.852
0.29706267,1.114,-0.658,9.814
0.30102354,1.114,-0.658,9.775
0.30498418,1.076,-0.658,9.775
0.30894506,1.076,-0.658,9.775
0.31290582,1.114,-0.658,9.737
0.31686682,1.114,-0.582,9.775
0.32082796,1.076,-0.582,9.737
0.3247896,1.076,-0.62,9.775
0.32875085,1.076,-0.62,9.852
0.3327116,1.076,-0.62,9.89
0.33667183,1.037,-0.62,9.928
0.34063217,1.076,-0.62,9.928
0.3445927,1.037,-0.62,9.928
0.34855318,1.076,-0.62,9.928
0.35251364,1.076,-0.658,10.043
0.3564744,1.037,-0.658,9.967
0.36043528,1.037,-0.697,9.967
0.36439657,1.076,-0.658,10.043
0.36835757,1.076,-0.697,10.043
0.37231877,1.076,-0.697,10.005
0.3762796,1.076,-0.697,10.082
0.38024014,1.114,-0.735,10.082
0.3842008,1.076,-0.697,10.12
0.3881622,1.114,-0.697,10.043
0.39212313,1.114,-0.735,10.043
0.39608458,1.114,-0.735,10.082
0.40004593,1.114,-0.735,10.082
0.4040066,1.114,-0.697,10.082
0.4079679,1.114,-0.735,10.082
0.41192946,1.114,-0.735,10.043
0.4158907,1.114,-0.697,10.043
0.41985193,1.114,-0.697,10.005
0.42381263,1.152,-0.697,10.005
0.42777368,1.114,-0.697,10.005
0.43173495,1.152,-0.697,9.967
0.43569624,1.114,-0.658,9.928
0.43965724,1.114,-0.697,9.967
0.4436174,1.076,-0.658,9.89
0.4475779,1.114,-0.658,9.89
0.4515382,1.114,-0.62,9.928
0.4554986,1.114,-0.62,9.89
0.45946014,1.076,-0.62,9.928
0.4634212,1.076,-0.582,9.928
0.46738183,1.076,-0.62,9.967
0.47134244,1.076,-0.62,9.967
0.4753032,1.076,-0.62,9.928
0.4792638,1.076,-0.62,9.928
0.48322412,1.076,-0.62,9.928
0.48718467,1.076,-0.62,10.005
0.49114504,1.076,-0.62,9.967
0.49510598,1.076,-0.658,10.005
0.49906686,1.076,-0.62,10.005
0.50302774,1.037,-0.582,10.005
0.5069879,1.076,-0.62,10.005
0.510948,1.037,-0.62,10.043
0.51490843,0.999,-0.582,10.005
0.5188688,1.037,-0.62,9.967
0.5228294,0.999,-0.697,9.928
0.52679044,0.999,-0.697,9.967
0.530751,0.999,-0.697,9.967
0.5347115,0.999,-0.735,9.967
0.53867173,0.999,-0.697,9.928
0.54263186,0.999,-0.735,9.928
0.54659265,0.999,-0.735,9.967
0.5505535,0.999,-0.697,9.967
0.5545146,0.961,-0.697,10.005
0.55847627,0.961,-0.658,10.005
0.56243736,0.999,-0.658,10.005
0.56639814,0.961,-0.658,9.967
0.5703586,0.961,-0.62,9.967
0.5743192,0.999,-0.582,9.967
0.5782799,0.999,-0.582,9.967
0.58224034,0.999,-0.543,9.928
0.5862012,0.999,-0.543,9.89
0.590162,1.037,-0.543,9.89
0.5941226,0.999,-0.505,9.928
0.59808296,1.037,-0.467,9.928
0.6020439,1.037,-0.505,9.967
0.6060049,1.037,-0.467,9.928
0.60996574,0.999,-0.467,10.005
0.6139272,0.999,-0.505,9.967
0.6178885,0.999,-0.505,10.005
0.62184906,0.961,-0.467,10.005
0.6258096,0.923,-0.505,10.005
0.6297714,0.961,-0.467,9.967
0.6337326,0.961,-0.467,9.967
0.6376938,0.923,-0.505,9.967
0.6416541,0.923,-0.505,9.967
0.6456159,0.884,-0.505,9.928
0.6495771,0.846,-0.505,9.928
0.65353864,0.846,-0.505,9.928
0.65749943,0.846,-0.543,9.89
0.66146016,0.846,-0.582,9.928
0.66542107,0.769,-0.543,9.928
0.669382,0.769,-0.543,9.89
0.6733433,0.769,-0.582,9.928
0.6773042,0.769,-0.543,9.928
0.681265,0.769,-0.582,9.89
0.6852263,0.769,-0.582,9.89
0.6891874,0.769,-0.543,9.928
0.69314885,0.731,-0.543,9.967
0.69710994,0.769,-0.505,9.967
0.7010713,0.769,-0.543,9.928
0.7050322,0.769,-0.505,9.928
0.70899343,0.808,-0.505,9.967
0.7129538,0.846,-0.467,9.928
0.7169143,0.846,-0.505,9.89
0.72087526,0.846,-0.505,9.89
0.72483623,0.884,-0.467,9.89
0.7287972,0.884,-0.467,9.967
0.7327579,0.884,-0.467,9.967
0.7367193,0.884,-0.467,10.005
0.7406806,0.923,-0.467,9.928
0.74464136,0.961,-0.467,9.967
0.7486018,0.961,-0.467,10.005
0.7525627,0.961,-0.505,9.967
0.7565234,0.999,-0.467,9.967
0.7604848,0.999,-0.467,9.928
0.7644463,0.999,-0.505,9.928
0.7684068,0.999,-0.505,9.928
0.772368,0.999,-0.505,9.928
0.7763287,0.999,-0.505,9.928
0.78028965,0.961,-0.505,9.89
0.7842507,0.961,-0.467,9.928
0.78821164,0.961,-0.467,9.928
0.7921726,0.961,-0.505,9.967
0.7961334,0.961,-0.467,10.005
0.8000949,0.923,-0.428,10.005
0.8040558,0.923,-0.505,9.928
0.8080169,0.923,-0.467,9.928
0.81197757,0.884,-0.467,9.967
0.8159381,0.846,-0.467,9.928
