TIME,X,Y,Z
0.0,1.191,-0.122,9.239
0.003951693,1.267,-0.16,9.89
0.007904092,1.229,-0.16,9.775
0.011856631,1.229,-0.16,9.814
0.015808785,1.229,-0.16,9.814
0.019760715,1.229,-0.122,9.775
0.023712637,1.229,-0.084,9.814
0.027664328,1.229,-0.122,9.852
0.0316161,1.229,-0.084,9.852
0.03556779,1.267,-0.045,9.852
0.039519712,1.229,-0.084,9.852
0.04347164,1.267,-0.045,9.852
0.04742372,1.306,-0.045,9.89
0.05137564,1.306,0.03,9.852
0.05532782,1.344,-0.007,9.814
0.05927982,1.382,-0.007,9.852
0.06323189,1.382,0.03,9.852
0.06718361,1.42,-0.007,9.814
0.07113538,1.459,0.03,9.814
0.075087376,1.459,0.03,9.814
0.07903932,1.459,-0.007,9.814
0.08299124,1.459,0.03,9.775
0.08694286,1.42,-0.007,9.775
0.09089481,1.42,-0.007,9.814
0.09484704,1.42,-0.007,9.814
0.09879896,1.42,-0.007,9.814
0.10275144,1.459,-0.084,9.89
0.106704205,1.42,-0.045,9.89
0.11065644,1.459,-0.045,9.89
0.114608824,1.459,-0.045,9.89
0.11856136,1.459,-0.045,9.852
0.122514285,1.459,-0.045,9.89
0.12646717,1.497,-0.045,9.89
0.13041985,1.459,-0.045,9.89
0.13437232,1.42,-0.084,9.89
0.13832419,1.42,-0.084,9.814
0.1422765,1.459,-0.084,9.775
0.14622873,1.42,-0.045,9.814
0.15018152,1.382,-0.045,9.775
0.15413414,1.382,-0.084,9.775
0.15808637,1.344,-0.045,9.775
0.1620387,1.344,-0.045,9.775
0.16599093,1.344,-0.045,9.775
0.169943,1.344,-0.045,9.737
0.1738952,1.306,-0.045,9.737
0.17784688,1.306,-0.045,9.775
0.18179888,1.267,-0.045,9.814
0.18575136,1.306,-0.045,9.814
0.18970375,1.306,-0.007,9.852
0.19365644,1.306,-0.007,9.814
0.19760808,1.344,-0.045,9.814
0.20156,1.344,-0.045,9.852
0.205512,1.344,-0.007,9.89
0.20946379,1.306,-0.045,9.89
0.21341571,1.344,-0.045,9.928
0.21736741,1.382,-0.007,9.89
0.22131881,1.344,-0.045,9.814
0.22527073,1.344,0.03,9.814
0.22922273,1.382,-0.007,9.775
0.2331749,1.382,-0.007,9.852
0.23712675,1.382,0.03,9.89
0.24107897,1.382,0.03,9.89
0.24503148,1.459,0.03,9.89
0.248984,1.459,0.068,9.852
0.25293645,1.459,0.03,9.852
0.2568893,1.42,0.03,9.89
0.2608417,1.459,0.03,9.852
0.26479417,1.42,0.03,9.89
0.26874664,1.42,-0.007,9.814
0.27269965,1.42,-0.045,9.814
0.2766515,1.382,-0.045,9.775
0.2806031,1.382,-0.084,9.737
0.28455526,1.382,-0.045,9.699
0.28850758,1.344,-0.122,9.737
0.29245946,1.382,-0.122,9.699
0.29641083,1.382,-0.045,9.737
0.30036324,1.382,-0.084,9.737
0.30431533,1.42,-0.084,9.775
0.3082667,1.42,-0.045,9.814
0.312218,1.459,-0.045,9.852
0.31616926,1.459,-0.045,9.89
0.32012048,1.459,-0.007,9.928
0.3240721,1.497,-0.007,9.852
0.32802388,1.459,-0.007,9.89
0.33197582,1.459,0.03,9.89
0.33592802,1.459,0.03,9.89
0.33988068,1.42,-0.007,9.852
0.34383267,1.382,-0.007,9.89
0.34778446,1.344,-0.045,9.89
0.35173628,1.306,-0.007,9.89
0.355688,1.267,-0.007,9.89
0.35964054,1.229,-0.007,9.852
0.3635926,1.191,-0.084,9.852
0.36754453,1.152,-0.084,9.852
0.37149715,1.152,-0.084,9.852
0.37545002,1.152,-0.045,9.89
0.3794025,1.114,-0.045,9.89
0.38335517,1.114,-0.084,9.89
0.38730744,1.152,-0.045,9.89
0.39125982,1.152,-0.045,9.852
0.39521116,1.229,-0.045,9.89
0.3991629,1.191,-0.045,9.89
0.4031145,1.267,-0.084,9.89
0.4070665,1.344,-0.045,9.89
0.41101867,1.344,-0.084,9.967
0.41497028,1.382,-0.122,9.967
0.4189226,1.42,-0.084,9.928
0.42287457,1.459,-0.084,9.89
0.42682657,1.497,-0.084,9.89
0.43077818,1.459,-0.084,9.89
0.43473002,1.535,-0.122,9.89
0.43868193,1.535,-0.084,9.852
0.44263417,1.535,-0.084,9.928
0.44658616,1.535,-0.084,9.852
0.45053795,1.535,-0.045,9.852
0.45449,1.497,-0.084,9.852
0.45844272,1.574,-0.084,9.852
0.46239534,1.497,-0.084,9.852
0.4663482,1.497,-0.045,9.89
0.47030067,1.497,-0.045,9.89
0.47425327,1.497,-0.045,9.928
0.4782059,1.497,-0.007,9.928
0.48215798,1.459,-0.007,9.89
0.4861102,1.42,-0.007,9.967
0.49006313,1.42,0.03,9.89
0.49401602,1.382,0.03,9.89
0.49796873,1.382,-0.007,9.928
0.50192094,1.306,-0.045,9.967
0.50587344,1.344,-0.045,9.928
0.509826,1.267,-0.007,9.967
0.5137785,1.267,-0.007,10.005
0.5177312,1.191,-0.045,9.928
0.5216838,1.191,-0.084,9.89
0.5256367,1.191,-0.045,9.89
0.52958953,1.191,-0.045,9.814
0.5335426,1.191,-0.045,9.775
0.537496,1.152,-0.084,9.775
0.5414491,1.191,-0.045,9.775
0.5454027,1.191,-0.084,9.814
0.5493558,1.191,-0.045,9.814
0.55330837,1.229,-0.045,9.814
0.55726075,1.267,-0.045,9.814
0.561213,1.306,-0.045,9.814
0.5651649,1.306,-0.045,9.814
0.5691172,1.344,-0.007,9.814
0.57306993,1.382,-0.045,9.89
0.5770222,1.382,-0.007,9.852
0.5809746,1.42,-0.007,9.89
0.58492786,1.459,-0.007,9.89
0.58888006,1.42,-0.007,9.928
0.5928325,1.459,-0.045,9.928
0.59678453,1.459,-0.045,9.928
0.60073656,1.459,-0.045,9.967
0.6046888,1.459,-0.045,9.967
0.60864174,1.42,-0.045,9.89
0.6125943,1.42,-0.045,9.928
0.61654675,1.382,-0.084,9.852
0.62049985,1.344,-0.045,9.89
0.62445223,1.344,-0.045,9.89
0.62840503,1.344,-0.045,9.852
0.632357,1.306,-0.007,9.814
0.6363085,1.306,-0.007,9.814
0.6402609,1.306,-0.045,9.852
0.6442136,1.229,-0.007,9.814
0.6481656,1.267,-0.007,9.852
0.6521176,1.267,-0.045,9.852
0.6560698,1.229,-0.045,9.814
0.660022,1.229,-0.045,9.852
0.66397434,1.229,-0.045,9.852
0.6679263,1.191,-0.084,9.89
0.6718781,1.229,-0.084,9.852
0.67583036,1.229,-0.084,9.928
0.67978317,1.267,-0.084,9.928
0.6837359,1.267,-0.084,9.89
0.6876876,1.306,-0.084,9.89
0.6916393,1.306,-0.084,9.852
0.695591,1.306,-0.045,9.852
0.6995431,1.344,-0.045,9.852
0.7034951,1.382,-0.045,9.852
0.7074472,1.42,-0.045,9.852
0.7113997,1.42,-0.007,9.852
0.7153521,1.42,-0.007,9.89
0.7193045,1.42,-0.007,9.89
0.72325593,1.459,-0.007,9.89
0.7272074,1.497,-0.007,9.852
0.73115945,1.459,-0.045,9.852
0.73511153,1.459,-0.045,9.852
0.73906356,1.497,-0.045,9.814
0.7430155,1.497,-0.045,9.852
0.7469672,1.459,-0.045,9.814
0.75091857,1.459,-0.084,9.814
0.7548701,1.459,-0.007,9.775
0.7588224,1.459,-0.007,9.814
0.7627743,1.42,-0.045,9.852
0.76672673,1.42,-0.007,9.852
0.77067965,1.42,-0.045,9.814
0.7746327,1.42,-0.045,9.89
0.7785856,1.382,-0.045,9.852
0.7825384,1.42,-0.007,9.89
0.78649074,1.42,-0.045,9.814
0.7904428,1.382,-0.084,9.814
0.7943959,1.382,-0.045,9.852
0.7983483,1.382,-0.045,9.852
0.80230063,1.382,-0.007,9.852
0.8062534,1.382,-0.045,9.852
0.8102056,1.382,-0.045,9.852
0.81415737,1.344,-0.045,9.852
0.81810933,1.306,-0.045,9.89
0.82206136,1.306,-0.045,9.852
0.8260135,1.306,-0.007,9.852
0.82996523,1.306,-0.045,9.852
0.83391804,1.306,-0.007,9.814
0.83786976,1.306,-0.045,9.852
0.84182143,1.306,-0.045,9.814
0.84577405,1.267,-0.045,9.737
0.8497266,1.267,-0.045,9.775
0.8536788,1.306,-0.045,9.814
0.85763055,1.267,-0.045,9.852
0.8615823,1.306,-0.045,9.852
0.8655339,1.306,-0.084,9.852
0.86948574,1.306,-0.045,9.89
0.8734382,1.344,-0.084,9.852
0.87739056,1.344,-0.084,9.852
