TIME,X,Y,Z
0.0,0.195,-0.084,9.852
0.003960847,0.233,-0.007,9.852
0.007921655,0.233,-0.045,9.852
0.011881809,0.233,-0.007,9.928
0.015842346,0.233,-0.045,9.928
0.019803505,0.31,-0.045,9.967
0.023764199,0.31,-0.045,9.967
0.027725276,0.348,-0.007,10.005
0.031685755,0.31,-0.007,10.005
0.03564714,0.348,-0.007,9.928
0.03960768,0.348,-0.007,9.967
0.043568775,0.386,-0.045,9.928
0.047530085,0.386,-0.045,9.967
0.05149093,0.348,-0.084,9.967
0.055452183,0.386,-0.045,9.967
0.05941311,0.348,-0.084,9.928
0.06337342,0.386,-0.122,9.967
0.06733444,0.348,-0.084,9.928
0.07129505,0.348,-0.16,9.967
0.07525606,0.348,-0.16,10.005
0.079216614,0.348,-0.16,9.928
0.083177,0.348,-0.16,9.967
0.087137386,0.348,-0.16,10.043
0.09109787,0.348,-0.16,9.967
0.0950581,0.348,-0.16,10.005
0.09901841,0.31,-0.199,10.005
0.10297897,0.271,-0.16,9.967
0.106939584,0.348,-0.16,10.005
0.110900044,0.31,-0.16,9.967
0.1148607,0.348,-0.122,10.005
0.11882178,0.31,-0.122,9.967
0.12278339,0.271,-0.122,10.005
0.1267444,0.348,-0.084,9.928
0.13070525,0.31,-0.084,9.967
0.13466617,0.31,-0.045,9.928
0.13862637,0.348,-0.122,9.928
0.14258692,0.31,-0.045,9.89
0.14654738,0.31,-0.045,9.928
0.15050755,0.271,-0.084,9.89
0.15446816,0.271,-0.084,9.89
0.15842886,0.233,-0.045,9.89
0.16238917,0.233,-0.084,9.928
0.16634949,0.233,-0.122,9.967
0.17030963,0.233,-0.122,9.967
0.17426972,0.233,-0.122,10.005
0.1782301,0.233,-0.122,10.005
0.18219042,0.195,-0.122,10.005
0.18615106,0.195,-0.122,10.043
0.19011167,0.233,-0.122,10.005
0.19407259,0.195,-0.122,10.005
0.19803314,0.233,-0.122,10.005
0.2019933,0.195,-0.122,10.005
0.2059536,0.271,-0.16,10.005
0.20991439,0.233,-0.122,10.005
0.21387531,0.233,-0.122,9.967
0.21783625,0.233,-0.122,10.005
0.221797,0.233,-0.084,9.928
0.22575755,0.233,-0.122,10.005
0.22971816,0.271,-0.122,9.967
0.2336787,0.271,-0.122,9.967
0.23763925,0.31,-0.084,9.928
0.24159932,0.271,-0.084,9.928
0.2455595,0.31,-0.084,9.89
0.24951996,0.348,-0.084,9.967
0.25348035,0.271,-0.084,9.967
0.25744095,0.31,-0.084,9.928
0.26140174,0.31,-0.084,9.928
0.2653625,0.31,-0.084,9.967
0.2693229,0.31,-0.084,9.967
0.27328297,0.348,-0.084,10.043
0.27724367,0.271,-0.122,10.005
0.28120422,0.31,-0.122,10.043
0.28516454,0.31,-0.122,10.043
0.28912494,0.31,-0.084,10.043
0.29308486,0.31,-0.084,10.005
0.29704556,0.31,-0.122,10.005
0.30100635,0.31,-0.084,9.967
0.30496687,0.31,-0.084,10.005
0.30892712,0.31,-0.122,10.005
0.31288704,0.31,-0.084,9.967
0.3168471,0.271,-0.084,10.005
0.32080767,0.271,-0.084,9.928
0.32476884,0.233,-0.084,9.928
0.3287297,0.271,-0.084,9.89
0.3326899,0.233,-0.084,9.89
0.33665013,0.195,-0.122,9.852
0.3406103,0.233,-0.122,9.89
0.34457064,0.195,-0.122,9.928
0.34853068,0.195,-0.122,9.967
0.35249043,0.195,-0.122,9.928
0.35645044,0.195,-0.122,10.005
0.36041072,0.195,-0.122,10.005
