TIME,X,Y,Z
0.0,-0.034,-0.543,10.311
0.003959,-0.072,-0.467,9.699
0.007919713,-0.149,-0.505,9.89
0.011878713,-0.149,-0.505,9.89
0.015837712,-0.187,-0.505,9.89
0.019797016,-0.225,-0.505,9.89
0.023755709,-0.264,-0.428,9.852
0.027714709,-0.302,-0.39,9.928
0.03167365,-0.302,-0.428,9.852
0.035632495,-0.34,-0.39,9.928
0.039591193,-0.34,-0.39,9.928
0.043549713,-0.34,-0.39,9.967
0.04750879,-0.417,-0.39,9.928
0.05146733,-0.379,-0.39,9.928
0.05542603,-0.379,-0.352,9.967
0.059384648,-0.379,-0.352,9.967
0.06334318,-0.379,-0.39,9.967
0.06730149,-0.379,-0.39,9.967
0.07125995,-0.379,-0.39,9.967
0.07521787,-0.379,-0.39,9.967
0.07917619,-0.379,-0.428,9.967
0.08313495,-0.379,-0.428,10.005
0.08709395,-0.379,-0.428,10.005
0.09105267,-0.34,-0.428,10.043
0.095011815,-0.34,-0.467,10.005
0.098970585,-0.34,-0.467,10.005
0.10292944,-0.302,-0.467,10.043
0.10688875,-0.302,-0.467,9.967
0.11084837,-0.302,-0.505,10.005
0.114807226,-0.264,-0.505,9.928
0.11876607,-0.264,-0.505,9.928
0.12272469,-0.264,-0.467,9.928
0.12668368,-0.264,-0.505,9.928
0.13064238,-0.187,-0.467,9.967
0.13460092,-0.187,-0.505,9.967
0.13855949,-0.187,-0.467,9.967
0.14251848,-0.187,-0.467,9.967
0.14647755,-0.187,-0.467,10.043
0.15043658,-0.149,-0.39,10.005
0.1543955,-0.187,-0.428,9.967
0.15835403,-0.187,-0.39,9.928
0.16231322,-0.187,-0.39,9.928
0.16627191,-0.187,-0.39,9.928
0.17023091,-0.187,-0.39,9.89
0.17418976,-0.187,-0.39,9.89
0.17814839,-0.225,-0.39,9.967
0.18210699,-0.187,-0.39,10.005
0.18606594,-0.187,-0.39,10.043
0.19002426,-0.225,-0.39,10.043
0.19398324,-0.225,-0.39,10.005
0.19794169,-0.264,-0.39,10.005
0.20190008,-0.264,-0.428,9.928
0.2058587,-0.225,-0.39,9.928
0.20981735,-0.225,-0.428,9.928
0.21377549,-0.264,-0.428,9.89
0.21773411,-0.264,-0.467,9.852
0.2216925,-0.225,-0.467,9.852
0.22565134,-0.225,-0.505,9.852
0.22960989,-0.264,-0.505,9.814
0.23356806,-0.225,-0.543,9.89
0.23752622,-0.264,-0.505,9.852
0.2414843,-0.264,-0.505,9.89
0.24544224,-0.225,-0.505,9.928
0.24940063,-0.225,-0.505,9.967
0.25335902,-0.225,-0.467,9.967
0.25731802,-0.187,-0.467,10.082
0.26127717,-0.225,-0.467,10.043
0.26523593,-0.187,-0.428,10.12
0.26919466,-0.187,-0.428,10.043
0.27315333,-0.225,-0.428,10.082
0.27711204,-0.264,-0.428,10.043
0.28107005,-0.264,-0.39,10.005
0.28502873,-0.264,-0.39,10.005
0.2889875,-0.302,-0.467,10.005
0.2929455,-0.302,-0.428,9.89
0.29690406,-0.34,-0.467,9.699
0.30086258,-0.34,-0.505,9.737
0.30482078,-0.34,-0.467,9.775
0.3087788,-0.34,-0.467,9.66
0.31273723,-0.34,-0.467,9.545
0.31669578,-0.302,-0.467,9.737
0.3206541,-0.302,-0.467,10.005
0.3246121,-0.34,-0.467,10.12
0.3285705,-0.302,-0.39,10.235
0.33252886,-0.302,-0.428,10.273
0.33648786,-0.264,-0.352,10.158
0.34044665,-0.264,-0.352,10.005
0.34440538,-0.187,-0.352,9.852
0.3483649,-0.187,-0.352,9.699
0.35232353,-0.149,-0.39,9.622
0.35628128,-0.111,-0.314,9.622
0.360241,-0.111,-0.352,9.699
0.36420017,-0.072,-0.314,9.852
0.3681589,-0.034,-0.352,10.005
