TIME,X,Y,Z
0.0,-0.149,-0.428,9.775
0.003959472,-0.149,-0.428,10.005
0.00791678,-0.111,-0.428,10.005
0.011876011,-0.111,-0.467,10.005
0.015835322,-0.034,-0.505,9.967
0.019794015,-0.072,-0.467,10.005
0.023752708,0.003,-0.467,10.005
0.027712012,0.042,-0.505,10.005
0.03167109,0.08,-0.505,10.005
0.035630014,0.118,-0.505,9.967
0.039588805,0.157,-0.505,10.005
0.043548346,0.157,-0.505,10.005
0.04750788,0.157,-0.505,10.005
0.051467057,0.157,-0.505,10.005
0.05542675,0.195,-0.467,10.005
0.059386134,0.195,-0.467,10.005
0.06334569,0.233,-0.505,9.967
0.06730593,0.195,-0.505,10.043
0.07126516,0.233,-0.428,9.967
0.07522371,0.195,-0.467,9.967
0.07918178,0.233,-0.467,9.967
0.083141014,0.233,-0.467,9.967
0.08710057,0.195,-0.505,9.928
0.091060266,0.195,-0.467,9.967
0.09502003,0.195,-0.505,10.005
0.09897907,0.195,-0.467,10.005
0.10293815,0.157,-0.505,10.043
0.10689707,0.157,-0.505,10.005
0.11085563,0.157,-0.505,10.005
0.11481417,0.157,-0.467,10.043
0.118772864,0.118,-0.505,10.043
0.12273126,0.157,-0.505,10.043
0.1266901,0.157,-0.505,10.005
0.13064873,0.157,-0.505,10.005
0.1346073,0.118,-0.467,10.005
0.13856567,0.118,-0.505,9.928
0.1425243,0.118,-0.505,9.89
0.14648272,0.118,-0.505,9.852
0.1504417,0.157,-0.467,9.89
0.15440026,0.118,-0.467,9.89
0.15835898,0.118,-0.505,9.814
0.16231796,0.118,-0.467,9.852
0.1662769,0.118,-0.467,9.814
0.17023636,0.118,-0.428,9.852
0.17419614,0.118,-0.467,9.814
0.17815498,0.118,-0.428,9.852
0.18211363,0.118,-0.428,9.928
0.18607232,0.157,-0.467,9.928
0.19003071,0.157,-0.467,9.928
0.19398949,0.157,-0.428,10.005
0.19794872,0.195,-0.428,10.005
0.2019084,0.157,-0.39,10.005
0.20586812,0.157,-0.39,10.043
0.20982659,0.195,-0.39,10.082
0.21378544,0.157,-0.39,10.043
0.2177437,0.157,-0.39,10.043
0.22170208,0.157,-0.428,10.043
0.22566162,0.157,-0.467,9.967
0.22962108,0.118,-0.428,9.928
0.23358025,0.118,-0.505,9.775
0.23753954,0.118,-0.505,9.737
0.24149856,0.118,-0.505,9.737
0.24545749,0.118,-0.543,9.775
0.24941663,0.118,-0.582,9.699
0.2533756,0.157,-0.543,9.775
0.25733444,0.118,-0.505,10.005
0.2612935,0.157,-0.505,10.158
0.2652526,0.118,-0.467,10.273
0.26921192,0.08,-0.428,10.35
0.2731706,0.118,-0.39,10.273
0.27712938,0.118,-0.39,10.158
0.28108922,0.118,-0.39,10.005
0.28504932,0.118,-0.428,9.852
0.28900826,0.157,-0.39,9.737
0.29296738,0.195,-0.39,9.622
0.29692647,0.271,-0.428,9.66
0.3008859,0.271,-0.428,9.737
0.30484533,0.31,-0.428,9.852
