TIME,X,Y,Z
0.0,-0.187,-1.271,9.699
0.003961621,-0.225,-1.309,9.814
0.007924006,-0.187,-1.309,9.852
0.011886006,-0.225,-1.271,9.814
0.015847871,-0.225,-1.309,9.89
0.019809794,-0.187,-1.271,9.89
0.023772333,-0.187,-1.271,9.928
0.027734276,-0.187,-1.271,9.928
0.03169643,-0.187,-1.233,9.928
0.035658043,-0.187,-1.271,9.89
0.039619524,-0.187,-1.233,9.928
0.04358168,-0.187,-1.271,9.928
0.047543757,-0.187,-1.233,9.928
0.051504936,-0.187,-1.233,9.928
0.055466473,-0.149,-1.271,9.928
0.05942832,-0.187,-1.233,9.89
0.063390724,-0.187,-1.233,9.928
0.06735296,-0.187,-1.233,9.89
0.07131511,-0.225,-1.233,9.89
0.07527682,-0.187,-1.233,9.928
0.07923813,-0.187,-1.233,9.89
0.08320036,-0.187,-1.233,9.89
0.08716169,-0.225,-1.233,9.89
0.091123305,-0.187,-1.233,9.89
0.09508438,-0.225,-1.271,9.89
0.099045865,-0.187,-1.194,9.928
0.103007555,-0.225,-1.233,9.89
0.10696963,-0.187,-1.233,9.928
0.11093112,-0.187,-1.233,9.928
0.11489259,-0.225,-1.194,9.967
0.118853815,-0.225,-1.233,9.967
0.12281616,-0.225,-1.233,9.967
0.12677847,-0.225,-1.233,9.928
0.1307407,-0.225,-1.194,9.928
0.13470334,-0.225,-1.233,9.928
0.1386662,-0.264,-1.233,9.967
0.14262812,-0.264,-1.233,9.928
0.14658962,-0.264,-1.271,9.967
0.15055138,-0.264,-1.233,9.928
0.15451293,-0.264,-1.271,9.928
0.15847439,-0.264,-1.271,9.928
0.16243592,-0.264,-1.309,9.928
0.166397,-0.225,-1.309,9.928
0.17035809,-0.264,-1.271,9.928
0.17431957,-0.302,-1.348,9.928
0.1782811,-0.264,-1.348,9.928
0.18224289,-0.264,-1.309,9.928
0.18620466,-0.302,-1.309,9.967
0.1901658,-0.302,-1.309,9.89
0.19412689,-0.302,-1.309,9.967
0.19808875,-0.302,-1.271,9.89
0.20205043,-0.264,-1.271,9.89
0.20601207,-0.302,-1.309,9.89
0.20997384,-0.302,-1.309,9.928
0.21393538,-0.302,-1.309,9.967
0.21789649,-0.302,-1.271,9.967
0.2218578,-0.264,-1.271,9.967
0.22581919,-0.264,-1.271,9.967
0.22978036,-0.264,-1.271,9.967
0.23374182,-0.264,-1.233,9.928
0.23770267,-0.264,-1.233,9.928
0.24166346,-0.264,-1.233,9.928
0.24562407,-0.264,-1.233,9.89
0.2495853,-0.264,-1.194,9.852
0.25354677,-0.264,-1.194,9.814
0.25750822,-0.264,-1.194,9.814
0.26146945,-0.264,-1.194,9.852
0.26543108,-0.264,-1.194,9.814
0.2693931,-0.225,-1.233,9.814
0.27335447,-0.264,-1.194,9.852
0.27731565,-0.264,-1.233,9.89
0.2812767,-0.225,-1.233,9.89
0.28523746,-0.225,-1.194,9.928
0.2891985,-0.187,-1.271,9.928
0.29315928,-0.187,-1.194,9.928
0.29712057,-0.149,-1.271,9.967
0.301082,-0.149,-1.271,9.928
0.3050426,-0.149,-1.271,9.89
0.30900323,-0.111,-1.271,9.928
0.31296462,-0.149,-1.309,9.928
0.31692526,-0.149,-1.271,9.89
0.3208864,-0.111,-1.309,9.928
0.3248481,-0.111,-1.309,9.967
0.3288104,-0.149,-1.309,10.005
0.3327727,-0.149,-1.348,9.967
0.33673418,-0.149,-1.309,10.043
0.3406957,-0.149,-1.309,10.005
0.34465763,-0.187,-1.348,10.043
0.3486182,-0.187,-1.309,10.082
0.35257897,-0.187,-1.309,10.043
0.35653952,-0.187,-1.309,10.005
0.36050063,-0.225,-1.348,9.967
0.36446208,-0.225,-1.309,9.928
0.3684236,-0.225,-1.348,9.89
0.37238523,-0.264,-1.309,9.852
0.37634635,-0.264,-1.348,9.852
0.38030756,-0.264,-1.348,9.89
0.3842689,-0.302,-1.348,9.928
0.38822997,-0.302,-1.309,9.967
0.39219126,-0.34,-1.271,10.005
0.39615273,-0.302,-1.233,10.005
0.40011406,-0.34,-1.233,9.967
0.40407482,-0.34,-1.233,9.967
0.40803564,-0.34,-1.194,9.967
0.41199702,-0.34,-1.194,9.967
0.41595784,-0.34,-1.194,9.967
0.4199189,-0.34,-1.156,9.967
0.42388043,-0.302,-1.194,10.043
0.4278409,-0.302,-1.194,9.967
0.43180203,-0.264,-1.194,10.005
0.43576345,-0.264,-1.194,9.967
0.43972474,-0.187,-1.194,9.967
0.44368532,-0.187,-1.194,9.928
0.44764677,-0.149,-1.233,9.852
0.45160767,-0.149,-1.233,9.814
0.45556778,-0.111,-1.271,9.775
0.4595287,-0.111,-1.233,9.775
0.46348992,-0.072,-1.271,9.775
0.46745127,-0.072,-1.271,9.775
0.47141254,-0.072,-1.309,9.814
0.47537372,-0.072,-1.271,9.852
0.47933516,-0.072,-1.233,9.852
0.4832961,-0.111,-1.233,9.89
0.4872588,-0.149,-1.233,9.89
0.4912194,-0.149,-1.233,9.89
0.49518135,-0.187,-1.271,9.89
0.4991431,-0.187,-1.233,9.89
0.50310487,-0.225,-1.233,9.852
0.5070668,-0.264,-1.194,9.89
0.511029,-0.302,-1.271,9.814
0.5149898,-0.34,-1.271,9.852
0.5189505,-0.379,-1.233,9.852
0.52291185,-0.34,-1.233,9.928
0.52687293,-0.379,-1.233,9.928
0.5308338,-0.455,-1.271,9.928
0.5347948,-0.455,-1.271,9.928
0.53875524,-0.455,-1.309,9.928
0.542716,-0.493,-1.309,9.89
0.5466767,-0.493,-1.348,9.89
0.5506375,-0.455,-1.348,9.928
0.55459815,-0.455,-1.348,9.928
0.55855983,-0.455,-1.348,9.967
0.56252176,-0.417,-1.386,9.967
0.5664841,-0.379,-1.348,10.005
0.5704459,-0.379,-1.309,10.005
0.5744072,-0.379,-1.348,10.043
0.57836825,-0.34,-1.348,10.082
0.582329,-0.302,-1.348,10.082
0.5862901,-0.225,-1.309,10.082
0.5902513,-0.225,-1.309,10.043
0.5942127,-0.225,-1.309,10.043
0.5981736,-0.149,-1.233,10.005
0.60213447,-0.149,-1.309,10.005
0.6060935,-0.111,-1.271,10.005
0.61005425,-0.111,-1.233,9.967
0.6140159,-0.111,-1.233,9.967
0.61797714,-0.072,-1.271,9.967
0.6219378,-0.111,-1.271,10.082
0.6258985,-0.072,-1.233,10.005
0.6298593,-0.072,-1.233,9.967
0.6338206,-0.072,-1.194,10.005
0.6377823,-0.072,-1.271,10.005
0.64174324,-0.072,-1.233,10.005
0.64570457,-0.111,-1.233,9.967
0.6496671,-0.149,-1.271,10.005
0.6536288,-0.149,-1.233,9.967
0.6575912,-0.149,-1.271,9.967
0.6615531,-0.149,-1.233,9.89
0.665515,-0.187,-1.233,9.89
0.66947615,-0.187,-1.233,9.928
0.6734377,-0.187,-1.271,9.928
0.67739874,-0.225,-1.271,9.928
0.6813604,-0.225,-1.233,9.89
0.68532187,-0.302,-1.271,9.967
0.68928343,-0.302,-1.271,9.928
0.6932449,-0.302,-1.271,9.967
0.69720596,-0.379,-1.233,10.005
0.70116687,-0.34,-1.233,9.967
0.70512795,-0.379,-1.233,10.005
0.7090893,-0.379,-1.233,10.005
0.71305084,-0.417,-1.271,9.967
0.71701247,-0.379,-1.233,9.89
0.7209742,-0.417,-1.233,9.89
0.7249355,-0.417,-1.271,9.852
0.7288963,-0.379,-1.271,9.852
0.7328573,-0.417,-1.233,9.852
0.7368183,-0.34,-1.271,9.852
0.7407794,-0.379,-1.233,9.852
0.74474007,-0.379,-1.271,9.852
0.7487011,-0.379,-1.233,9.89
0.75266165,-0.34,-1.309,9.89
