TIME,X,Y,Z
0.0,1.612,-0.16,9.584
0.003957384,1.65,-0.16,9.737
0.007914645,1.612,-0.16,9.775
0.011871568,1.574,-0.16,9.737
0.015828876,1.574,-0.122,9.737
0.019786116,1.535,-0.16,9.775
0.023743425,1.535,-0.16,9.775
0.027700348,1.535,-0.122,9.814
0.031657588,1.535,-0.16,9.814
0.03561528,1.497,-0.16,9.814
0.039572354,1.535,-0.122,9.852
0.04352969,1.535,-0.122,9.775
0.047486994,1.535,-0.084,9.814
0.051444534,1.497,-0.084,9.814
0.05540194,1.535,-0.122,9.814
0.05935925,1.535,-0.084,9.775
0.06331663,1.574,-0.084,9.775
0.06727402,1.574,-0.084,9.775
0.07123163,1.612,-0.084,9.814
0.07518917,1.612,-0.084,9.852
0.07914728,1.612,-0.084,9.814
0.08310528,1.65,-0.084,9.814
0.08706274,1.65,-0.084,9.852
0.091020525,1.689,-0.084,9.852
0.09497822,1.765,-0.084,9.814
0.09893599,1.689,-0.16,9.852
0.10289292,1.765,-0.084,9.928
0.1068503,1.765,-0.122,9.89
0.110807456,1.765,-0.122,9.89
0.11476418,1.765,-0.122,9.89
0.11872133,1.765,-0.122,9.852
0.12267825,1.765,-0.16,9.89
0.12663527,1.765,-0.16,9.89
0.13059211,1.727,-0.16,9.852
0.1345495,1.765,-0.16,9.852
0.13850722,1.727,-0.122,9.852
0.14246422,1.689,-0.16,9.814
0.14642176,1.689,-0.16,9.814
0.15037923,1.65,-0.16,9.814
0.15433723,1.65,-0.16,9.814
0.15829532,1.574,-0.199,9.814
0.1622524,1.574,-0.16,9.852
0.16620979,1.574,-0.16,9.852
0.17016686,1.574,-0.16,9.814
0.17412412,1.535,-0.16,9.814
0.17808136,1.535,-0.16,9.814
0.18203928,1.535,-0.16,9.89
0.1859966,1.535,-0.16,9.852
0.18995383,1.535,-0.16,9.89
0.19391084,1.574,-0.16,9.89
0.19786885,1.612,-0.16,9.928
0.20182602,1.689,-0.16,9.928
0.2057834,1.65,-0.122,9.89
0.20974119,1.689,-0.16,9.89
0.21369903,1.765,-0.16,9.89
0.21765625,1.765,-0.16,9.928
0.2216142,1.803,-0.16,9.89
0.22557181,1.842,-0.16,9.89
0.22952943,1.842,-0.16,9.928
0.23348705,1.88,-0.16,9.967
0.23744467,1.842,-0.16,10.005
0.24140221,1.842,-0.16,10.043
0.24535945,1.803,-0.16,10.005
0.24931732,1.842,-0.16,9.928
0.2532753,1.803,-0.16,9.928
0.2572335,1.803,-0.199,9.928
0.2611914,1.727,-0.199,9.967
0.26514894,1.727,-0.16,9.967
0.26910633,1.727,-0.199,9.967
0.2730638,1.65,-0.199,10.005
0.27702102,1.612,-0.237,10.005
0.28097838,1.612,-0.237,9.928
0.2849359,1.574,-0.199,9.967
0.28889313,1.535,-0.199,9.928
0.29285038,1.535,-0.199,9.89
0.29680714,1.497,-0.237,9.89
0.30076417,1.459,-0.199,9.775
0.30472153,1.459,-0.199,9.775
0.30867884,1.459,-0.199,9.775
0.31263593,1.42,-0.199,9.737
0.31659335,1.42,-0.199,9.775
0.3205504,1.42,-0.16,9.814
0.32450733,1.42,-0.16,9.814
0.3284649,1.382,-0.16,9.814
0.3324219,1.42,-0.16,9.852
0.3363792,1.42,-0.16,9.852
0.3403363,1.42,-0.122,9.967
0.34429404,1.459,-0.16,9.967
0.34825158,1.459,-0.122,10.005
0.35220894,1.497,-0.122,10.005
0.35616624,1.535,-0.122,10.005
0.3601234,1.535,-0.122,10.043
0.3640807,1.535,-0.122,10.005
0.3680383,1.535,-0.122,10.005
0.37199616,1.612,-0.16,10.005
0.37595427,1.612,-0.122,10.005
0.37991154,1.612,-0.122,10.005
0.3838688,1.65,-0.122,9.967
0.38782617,1.689,-0.16,9.967
0.39178327,1.65,-0.122,9.928
0.39574018,1.65,-0.16,9.928
0.3996969,1.65,-0.199,9.928
0.40365365,1.65,-0.122,9.928
0.40761104,1.612,-0.199,9.967
0.4115679,1.574,-0.199,9.928
0.41552523,1.574,-0.16,9.89
0.41948238,1.535,-0.199,9.89
0.42343962,1.497,-0.16,9.852
0.42739683,1.459,-0.199,9.89
0.4313547,1.459,-0.16,9.89
0.43531215,1.459,-0.16,9.814
0.43926916,1.42,-0.122,9.814
0.4432264,1.42,-0.16,9.814
0.447184,1.459,-0.16,9.775
0.45114177,1.42,-0.122,9.814
0.4550996,1.42,-0.16,9.852
0.45905763,1.42,-0.16,9.852
0.4630147,1.459,-0.16,9.852
0.46697247,1.459,-0.16,9.852
0.4709305,1.459,-0.16,9.928
0.4748878,1.497,-0.199,9.89
0.47884524,1.535,-0.16,9.928
0.4828025,1.535,-0.16,9.89
0.48676032,1.535,-0.16,9.89
0.4907184,1.574,-0.199,9.928
0.49467608,1.574,-0.237,9.89
0.49863362,1.574,-0.199,9.928
0.5025908,1.574,-0.237,9.928
0.5065483,1.574,-0.199,9.967
0.51050526,1.535,-0.199,9.89
0.5144621,1.497,-0.199,9.852
0.5184195,1.497,-0.237,9.89
0.5223767,1.459,-0.237,9.852
0.5263337,1.382,-0.237,9.852
0.5302909,1.382,-0.237,9.852
0.5342477,1.344,-0.199,9.852
0.53820515,1.344,-0.237,9.852
0.5421629,1.306,-0.199,9.814
0.54612046,1.306,-0.16,9.775
0.55007756,1.267,-0.16,9.814
0.554035,1.267,-0.16,9.814
0.55799204,1.229,-0.16,9.814
0.56194943,1.306,-0.122,9.852
0.565907,1.267,-0.16,9.928
0.56986433,1.267,-0.122,9.928
0.5738213,1.344,-0.122,9.967
0.57777834,1.344,-0.16,9.89
0.5817356,1.344,-0.199,9.967
0.58569294,1.382,-0.199,9.967
0.58964974,1.42,-0.16,9.967
0.5936068,1.42,-0.199,9.928
0.59756416,1.497,-0.199,9.89
0.6015209,1.459,-0.237,9.89
0.605478,1.42,-0.237,9.89
0.6094347,1.42,-0.199,9.852
0.61339176,1.459,-0.237,9.852
0.61734873,1.42,-0.237,9.89
0.62130576,1.42,-0.275,9.852
0.6252626,1.382,-0.275,9.852
0.6292194,1.344,-0.275,9.928
0.63317573,1.382,-0.275,9.928
0.6371322,1.382,-0.237,9.89
0.64108896,1.42,-0.237,9.89
0.64504594,1.382,-0.237,9.89
0.6490027,1.382,-0.199,9.928
0.6529594,1.382,-0.199,9.89
0.6569161,1.382,-0.122,9.89
0.66087264,1.42,-0.199,9.852
0.6648293,1.42,-0.16,9.89
0.66878617,1.459,-0.16,9.814
0.6727429,1.459,-0.122,9.852
0.6766997,1.42,-0.16,9.852
0.6806568,1.459,-0.122,9.852
0.6846139,1.42,-0.122,9.814
0.68857104,1.42,-0.16,9.814
0.6925281,1.42,-0.16,9.814
0.6964855,1.382,-0.122,9.852
0.7004422,1.382,-0.122,9.852
0.70439917,1.382,-0.16,9.852
0.7083557,1.382,-0.16,9.814
0.7123123,1.344,-0.16,9.89
0.71626896,1.306,-0.16,9.852
0.7202258,1.382,-0.199,9.928
0.72418284,1.344,-0.16,9.928
0.7281401,1.382,-0.199,9.928
0.7320969,1.382,-0.199,9.928
0.736054,1.382,-0.199,9.89
0.7400113,1.344,-0.199,9.928
0.74396855,1.42,-0.237,9.89
0.7479255,1.459,-0.199,9.852
0.75188255,1.42,-0.237,9.852
0.75583977,1.42,-0.199,9.852
0.7597969,1.344,-0.237,9.852
0.7637535,1.344,-0.199,9.852
0.76771057,1.382,-0.237,9.852
0.77166766,1.382,-0.199,9.852
0.77562505,1.344,-0.237,9.852
0.7795827,1.344,-0.199,9.852
0.78354007,1.306,-0.199,9.852
0.7874978,1.267,-0.199,9.852
0.79145545,1.267,-0.199,9.852
0.7954132,1.306,-0.199,9.852
0.79937035,1.306,-0.199,9.852
0.8033279,1.344,-0.237,9.852
0.80728513,1.344,-0.199,9.775
0.81124246,1.306,-0.199,9.775
0.81519973,1.306,-0.199,9.814
0.8191571,1.306,-0.199,9.89
0.82311475,1.306,-0.237,9.89
0.8270723,1.344,-0.16,9.928
0.83103013,1.344,-0.199,9.928
0.8349882,1.382,-0.199,9.928
0.83894575,1.382,-0.199,9.967
0.842903,1.382,-0.199,10.043
0.8468593,1.459,-0.199,10.043
0.8508161,1.459,-0.199,10.043
0.85477316,1.459,-0.16,10.043
0.85873014,1.459,-0.199,10.005
0.86268693,1.459,-0.16,10.005
0.86664367,1.42,-0.16,9.928
0.87060034,1.42,-0.16,9.967
0.8745568,1.42,-0.199,9.928
0.87851346,1.382,-0.16,9.89
0.8824701,1.344,-0.199,9.852
0.88642764,1.306,-0.237,9.814
0.89038455,1.229,-0.275,9.814
0.89434147,1.191,-0.237,9.814
0.89829785,1.191,-0.275,9.775
0.9022548,1.191,-0.275,9.814
0.90621215,1.191,-0.237,9.814
0.91016936,1.152,-0.237,9.814
0.9141263,1.152,-0.237,9.89
0.91808355,1.191,-0.237,9.89
0.9220408,1.152,-0.199,9.89
0.9259979,1.229,-0.199,9.852
0.9299556,1.229,-0.199,9.852
0.93391347,1.267,-0.16,9.89
0.9378712,1.267,-0.16,9.89
0.9418293,1.344,-0.16,9.852
0.9457871,1.306,-0.122,9.89
0.9497453,1.344,-0.122,9.852
0.9537031,1.306,-0.16,9.814
0.9576604,1.344,-0.16,9.814
0.96161747,1.306,-0.16,9.852
0.96557486,1.306,-0.16,9.852
0.96953213,1.306,-0.199,9.852
0.9734892,1.306,-0.199,9.89
0.9774463,1.306,-0.199,9.89
0.98140424,1.267,-0.199,9.928
0.98536247,1.306,-0.16,9.89
0.98932046,1.306,-0.199,9.852
