TIME,X,Y,Z
0.0,1.076,-0.237,9.814
0.003960307,1.114,-0.199,10.005
0.007921495,1.114,-0.199,10.043
0.011882341,1.114,-0.199,10.043
0.015843187,1.191,-0.199,10.005
0.019803109,1.191,-0.16,10.005
0.023763184,1.191,-0.199,10.005
0.027723491,1.229,-0.199,9.967
0.0316838,1.191,-0.199,9.967
0.035644107,1.229,-0.16,9.967
0.03960426,1.229,-0.237,9.928
0.043564517,1.229,-0.199,9.967
0.04752513,1.229,-0.237,9.928
0.05148559,1.229,-0.237,9.928
0.055446226,1.267,-0.275,9.928
0.059406765,1.229,-0.237,9.967
0.06336738,1.267,-0.237,9.928
0.067327715,1.267,-0.314,9.967
0.07128779,1.267,-0.314,9.967
0.07524809,1.229,-0.314,9.967
0.07920858,1.267,-0.314,9.967
0.08316858,1.229,-0.314,9.928
0.08712835,1.229,-0.314,9.967
0.09108884,1.191,-0.314,9.967
0.09504923,1.191,-0.314,9.928
0.099009536,1.191,-0.314,9.89
0.10297009,1.191,-0.275,9.967
0.106930405,1.191,-0.275,9.928
0.1108911,1.152,-0.275,9.928
0.114851736,1.152,-0.237,9.928
0.118811965,1.114,-0.237,9.928
0.12277197,1.114,-0.237,9.928
0.126732,1.152,-0.199,9.928
0.13069193,1.152,-0.237,9.89
0.13465208,1.114,-0.237,9.89
0.13861212,1.152,-0.199,9.89
0.14257205,1.114,-0.237,9.928
0.1465319,1.114,-0.237,9.928
0.15049231,1.152,-0.237,9.928
0.15445268,1.114,-0.275,9.928
0.15841284,1.114,-0.237,9.852
0.16237333,1.152,-0.237,9.814
0.1663338,1.152,-0.275,9.775
0.17029403,1.152,-0.275,9.737
0.17425391,1.152,-0.314,9.737
0.17821445,1.191,-0.314,9.814
0.18217506,1.152,-0.314,9.814
0.18613485,1.229,-0.352,9.852
0.19009538,1.229,-0.314,9.967
0.19405577,1.267,-0.314,9.967
0.19801567,1.267,-0.314,10.005
0.20197615,1.267,-0.314,10.005
0.20593606,1.267,-0.352,9.967
0.20989585,1.267,-0.352,9.928
0.2138561,1.267,-0.314,9.928
0.21781601,1.267,-0.314,9.89
0.22177613,1.267,-0.352,9.89
0.22573566,1.229,-0.314,9.89
0.22969566,1.229,-0.314,9.89
0.23365566,1.229,-0.275,9.852
0.23761529,1.191,-0.275,9.89
0.24157514,1.191,-0.314,9.89
0.24553484,1.152,-0.275,9.967
0.24949475,1.152,-0.275,9.967
0.2534539,1.152,-0.237,9.967
0.2574137,1.152,-0.275,10.005
0.26137316,1.152,-0.237,9.967
0.265333,1.114,-0.199,9.967
0.26929322,1.114,-0.199,9.967
0.27325308,1.152,-0.16,9.928
0.27721283,1.152,-0.16,9.928
0.28117254,1.152,-0.199,9.928
0.28513256,1.114,-0.16,9.967
0.28909284,1.152,-0.122,9.928
0.29305285,1.152,-0.16,9.928
0.29701293,1.152,-0.16,9.928
0.30097333,1.114,-0.122,9.967
0.3049341,1.114,-0.122,9.967
0.30889428,1.152,-0.122,9.928
0.3128547,1.191,-0.122,9.967
0.316815,1.152,-0.122,9.967
0.32077512,1.152,-0.122,10.005
0.32473552,1.152,-0.122,9.928
0.32869536,1.191,-0.16,9.967
