TIME,X,Y,Z
0.0,1.306,-0.505,9.814
0.003961,1.306,-0.467,9.814
0.007922324,1.267,-0.505,9.89
0.011883632,1.382,-0.467,9.928
0.015844863,1.344,-0.505,9.967
0.019805796,1.344,-0.467,10.005
0.02376718,1.382,-0.467,10.005
0.027727641,1.42,-0.467,9.928
0.03168804,1.42,-0.505,9.928
0.035648737,1.42,-0.505,9.967
0.039608963,1.459,-0.505,9.967
0.043569554,1.459,-0.543,9.928
0.04752978,1.459,-0.505,9.928
0.051490396,1.42,-0.543,9.967
0.055450954,1.42,-0.543,9.967
0.059411336,1.382,-0.543,10.005
0.063371494,1.344,-0.543,10.005
0.06733221,1.344,-0.543,10.043
0.07129291,1.306,-0.543,10.043
0.07525367,1.267,-0.467,10.043
0.07921416,1.191,-0.505,10.005
0.08317416,1.152,-0.505,9.967
0.08713462,1.114,-0.505,9.89
0.09109558,1.114,-0.505,9.852
0.095056504,1.114,-0.505,9.852
0.09901666,1.114,-0.505,9.852
0.10297768,1.114,-0.543,9.737
0.106938526,1.076,-0.505,9.814
0.1108996,1.076,-0.505,9.852
0.114860706,1.076,-0.505,9.89
0.118821785,1.076,-0.543,9.89
0.12278278,1.076,-0.543,9.928
0.12674358,1.076,-0.543,9.967
0.13070512,1.114,-0.505,9.967
0.13466606,1.114,-0.543,9.928
0.13862705,1.114,-0.543,9.967
0.14258783,1.152,-0.543,9.928
0.14654812,1.191,-0.543,9.967
0.1505087,1.229,-0.543,9.928
0.15446931,1.267,-0.505,9.928
0.15842962,1.306,-0.543,9.967
0.16239026,1.306,-0.505,9.967
0.1663508,1.344,-0.543,9.967
0.17031157,1.344,-0.505,9.967
0.1742726,1.344,-0.505,9.967
0.17823352,1.382,-0.505,9.928
0.18219407,1.382,-0.505,9.967
0.18615554,1.42,-0.543,9.928
0.19011639,1.344,-0.467,9.928
0.19407731,1.382,-0.505,9.967
0.19803847,1.382,-0.543,9.967
0.2020001,1.344,-0.505,9.967
0.20596102,1.306,-0.505,9.928
0.2099218,1.306,-0.543,9.928
0.21388227,1.267,-0.505,9.928
0.21784297,1.267,-0.543,9.89
0.22180368,1.229,-0.543,9.852
0.22576451,1.229,-0.543,9.89
0.22972544,1.229,-0.505,9.852
0.23368624,1.191,-0.543,9.928
0.23764662,1.191,-0.543,9.852
0.24160731,1.191,-0.505,9.89
0.24556786,1.191,-0.543,9.89
0.24952878,1.152,-0.505,9.928
0.25348878,1.191,-0.505,9.89
0.25744942,1.191,-0.505,9.967
0.26140994,1.191,-0.505,9.928
0.26537064,1.191,-0.505,9.928
0.26933095,1.191,-0.543,9.967
0.2732915,1.152,-0.467,9.967
0.27725196,1.152,-0.467,9.967
0.28121218,1.152,-0.505,9.967
0.2851722,1.152,-0.505,10.005
0.28913304,1.114,-0.467,10.043
0.2930936,1.114,-0.505,10.005
0.29705408,1.114,-0.505,9.967
0.30101383,1.114,-0.543,9.928
0.30497423,1.114,-0.467,9.89
0.30893478,1.114,-0.505,9.814
0.3128951,1.114,-0.505,9.852
0.31685582,1.114,-0.505,9.852
0.32081717,1.114,-0.467,9.852
0.32477805,1.114,-0.467,9.89
0.32873908,1.152,-0.467,9.928
0.33270037,1.152,-0.467,9.967
0.33666107,1.114,-0.467,9.967
0.34062138,1.152,-0.505,10.005
0.34458154,1.152,-0.428,9.928
