TIME,X,Y,Z
0.0,-0.379,-0.85,9.852
0.003961712,-0.379,-0.85,10.005
0.007922943,-0.417,-0.85,10.082
0.011884327,-0.417,-0.85,10.005
0.015845569,-0.417,-0.888,9.928
0.019806953,-0.417,-0.888,9.928
0.023767184,-0.417,-0.888,9.89
0.027727742,-0.417,-0.85,9.89
0.03168851,-0.379,-0.888,9.814
0.035649512,-0.417,-0.888,9.852
0.03961061,-0.417,-0.888,9.852
0.0435713,-0.417,-0.888,9.852
0.04753184,-0.417,-0.888,9.89
0.051492397,-0.379,-0.888,9.89
0.055453856,-0.417,-0.888,9.928
0.05941517,-0.379,-0.888,9.928
0.06337664,-0.379,-0.85,9.928
0.06733818,-0.379,-0.85,9.928
0.071299955,-0.417,-0.811,9.967
0.075261675,-0.34,-0.773,10.043
0.0792229,-0.34,-0.811,10.043
0.08318398,-0.379,-0.773,10.043
0.08714509,-0.379,-0.773,10.043
0.091105774,-0.379,-0.735,10.005
0.09506662,-0.34,-0.773,10.005
0.09902796,-0.302,-0.773,9.928
0.10298958,-0.302,-0.773,9.89
0.10695051,-0.302,-0.773,9.89
0.11091141,-0.302,-0.773,9.852
0.11487287,-0.302,-0.773,9.852
0.11883409,-0.264,-0.811,9.852
0.12279482,-0.302,-0.773,9.852
0.1267556,-0.302,-0.811,9.852
0.13071613,-0.302,-0.811,9.852
0.13467717,-0.302,-0.811,9.852
0.13863793,-0.34,-0.811,9.89
0.14259863,-0.34,-0.811,9.928
0.14655904,-0.379,-0.811,9.928
0.15051958,-0.417,-0.811,9.967
0.15448003,-0.417,-0.811,9.928
0.1584406,-0.455,-0.811,9.928
0.16240092,-0.493,-0.811,9.852
0.1663613,-0.532,-0.811,9.852
0.170322,-0.532,-0.811,9.852
0.17428292,-0.532,-0.811,9.89
0.178244,-0.532,-0.811,9.852
0.18220463,-0.57,-0.811,9.89
0.18616548,-0.57,-0.85,9.928
0.19012587,-0.57,-0.85,9.89
0.19408588,-0.57,-0.85,9.928
0.19804636,-0.57,-0.85,9.928
0.20200652,-0.57,-0.888,9.967
0.20596667,-0.57,-0.85,10.005
0.20992666,-0.532,-0.85,9.967
0.21388736,-0.57,-0.85,10.005
0.21784821,-0.57,-0.888,10.005
0.22180884,-0.532,-0.888,9.967
0.22576968,-0.532,-0.85,9.967
0.22973055,-0.493,-0.85,10.005
0.23369193,-0.455,-0.85,10.005
0.23765309,-0.455,-0.888,10.043
0.24161434,-0.455,-0.888,10.005
0.24557541,-0.455,-0.888,10.005
0.24953672,-0.417,-0.85,10.005
0.25349757,-0.379,-0.85,9.967
0.25745934,-0.379,-0.85,10.005
0.26142088,-0.379,-0.85,9.967
0.26538166,-0.34,-0.85,9.967
0.269343,-0.34,-0.811,10.005
0.27330452,-0.34,-0.811,10.005
0.27726606,-0.34,-0.811,10.005
0.28122705,-0.302,-0.811,9.967
0.28518835,-0.302,-0.811,10.005
0.28914922,-0.302,-0.811,10.005
0.2931099,-0.34,-0.811,9.967
0.29707092,-0.34,-0.85,9.967
0.3010324,-0.34,-0.773,9.967
0.30499354,-0.302,-0.811,9.928
0.30895463,-0.302,-0.773,9.928
0.31291547,-0.34,-0.773,9.928
0.31687653,-0.34,-0.811,9.89
0.32083735,-0.34,-0.773,9.852
0.3247979,-0.379,-0.773,9.928
0.32875806,-0.34,-0.773,9.928
0.33271828,-0.379,-0.773,9.89
0.33667898,-0.379,-0.773,9.928
0.34063986,-0.417,-0.811,9.928
0.34460065,-0.417,-0.735,9.89
0.34856167,-0.455,-0.735,9.928
0.35252228,-0.455,-0.773,9.89
0.3564833,-0.493,-0.773,9.89
0.36044446,-0.493,-0.773,9.928
0.3644053,-0.493,-0.811,9.928
0.3683667,-0.493,-0.773,9.928
0.37232772,-0.532,-0.811,9.852
0.37628853,-0.493,-0.85,9.89
0.3802494,-0.493,-0.85,9.814
0.38421017,-0.493,-0.85,9.775
0.38817087,-0.455,-0.85,9.814
0.39213154,-0.493,-0.888,9.814
0.39609236,-0.493,-0.926,9.814
0.40005335,-0.455,-0.926,9.852
0.4040145,-0.455,-0.926,9.928
0.40797535,-0.455,-0.888,9.928
0.4119369,-0.455,-0.926,9.967
0.41589788,-0.455,-0.888,9.928
0.41985896,-0.417,-0.888,9.967
0.42381996,-0.417,-0.85,9.967
0.42778084,-0.417,-0.85,10.005
0.4317427,-0.417,-0.888,10.005
0.43570405,-0.379,-0.85,10.043
0.43966508,-0.379,-0.773,10.043
0.44362587,-0.379,-0.811,10.082
0.44758722,-0.379,-0.811,10.043
0.45154864,-0.379,-0.811,10.082
0.4555101,-0.379,-0.811,10.082
0.45947096,-0.379,-0.811,10.043
0.4634322,-0.417,-0.85,10.043
0.46739295,-0.417,-0.811,10.005
0.47135356,-0.455,-0.85,10.005
0.4753145,-0.455,-0.888,9.967
0.47927558,-0.455,-0.85,9.967
0.48323673,-0.455,-0.85,9.967
0.4871978,-0.493,-0.888,9.928
0.4911592,-0.493,-0.85,9.89
0.49512047,-0.532,-0.888,9.852
0.4990814,-0.532,-0.85,9.89
0.50304264,-0.493,-0.888,9.852
0.5070037,-0.532,-0.888,9.814
0.5109642,-0.532,-0.85,9.852
0.5149254,-0.455,-0.85,9.814
0.51888645,-0.493,-0.85,9.814
0.52284664,-0.493,-0.811,9.852
0.5268077,-0.455,-0.85,9.852
0.5307688,-0.493,-0.811,9.89
0.5347301,-0.417,-0.811,9.89
0.5386909,-0.417,-0.811,9.814
0.5426523,-0.417,-0.773,9.775
0.54661375,-0.379,-0.811,9.737
0.55057496,-0.379,-0.811,9.775
0.55453616,-0.34,-0.811,9.775
0.55849713,-0.302,-0.811,9.89
0.562458,-0.302,-0.773,9.928
0.5664186,-0.264,-0.773,10.005
0.57037914,-0.302,-0.811,10.005
0.5743393,-0.264,-0.773,10.043
0.57830006,-0.264,-0.773,10.043
0.58226097,-0.264,-0.811,10.005
0.58622247,-0.302,-0.773,10.043
0.5901834,-0.302,-0.811,10.005
0.59414405,-0.302,-0.773,10.005
0.59810513,-0.34,-0.811,10.005
0.6020657,-0.379,-0.811,9.967
0.60602623,-0.34,-0.85,9.967
0.60998714,-0.379,-0.85,10.005
0.61394817,-0.379,-0.888,10.005
0.61790913,-0.417,-0.85,10.082
0.6218697,-0.455,-0.888,10.043
0.6258298,-0.455,-0.85,10.12
0.6297905,-0.532,-0.888,10.082
0.6337512,-0.532,-0.888,10.082
0.63771194,-0.532,-0.888,10.043
0.6416729,-0.57,-0.85,10.005
0.6456339,-0.57,-0.888,10.005
0.6495947,-0.608,-0.888,10.043
0.6535559,-0.57,-0.85,10.082
0.65751725,-0.57,-0.888,10.082
0.6614783,-0.608,-0.888,10.082
0.6654391,-0.647,-0.85,10.12
0.66940016,-0.647,-0.811,10.12
0.6733614,-0.647,-0.85,10.082
0.677322,-0.647,-0.85,10.043
0.68128276,-0.647,-0.888,9.928
0.68524325,-0.647,-0.888,9.967
0.6892039,-0.647,-0.888,9.928
0.6931649,-0.647,-0.888,9.928
0.6971254,-0.647,-0.926,9.852
0.7010868,-0.647,-0.926,9.89
0.70504874,-0.685,-0.926,9.89
0.7090102,-0.647,-0.926,9.89
0.7129713,-0.647,-0.965,9.852
0.71693206,-0.647,-0.965,9.89
0.7208929,-0.647,-0.965,9.89
0.724853,-0.647,-0.965,9.928
0.7288137,-0.685,-0.926,9.852
0.732774,-0.685,-0.926,9.852
0.7367348,-0.723,-0.926,9.89
0.74069494,-0.685,-0.888,9.852
0.74465555,-0.647,-0.926,9.89
0.7486159,-0.685,-0.888,9.928
0.7525764,-0.723,-0.888,9.89
0.7565369,-0.647,-0.888,9.89
0.7604978,-0.647,-0.85,9.89
0.7644585,-0.685,-0.85,9.89
0.7684193,-0.647,-0.85,9.852
0.7723798,-0.685,-0.85,9.89
0.7763404,-0.647,-0.85,9.89
0.7803008,-0.647,-0.811,9.89
0.78426117,-0.647,-0.85,9.89
0.7882219,-0.608,-0.811,9.89
0.79218256,-0.608,-0.85,9.928
0.79614305,-0.608,-0.85,9.852
0.80010384,-0.608,-0.888,9.928
0.804065,-0.532,-0.85,9.967
0.80802584,-0.57,-0.85,9.967
0.8119867,-0.57,-0.85,9.967
0.8159475,-0.493,-0.888,10.005
0.8199084,-0.493,-0.85,10.043
0.82386965,-0.493,-0.85,10.005
0.82783026,-0.493,-0.888,10.005
0.8317913,-0.532,-0.888,10.005
0.83575255,-0.493,-0.85,10.005
0.83971334,-0.493,-0.888,9.967
0.8436743,-0.532,-0.888,9.967
0.84763503,-0.532,-0.888,9.967
0.8515961,-0.532,-0.888,9.967
0.85555714,-0.532,-0.888,9.967
0.85951793,-0.57,-0.888,10.005
0.8634784,-0.57,-0.888,10.005
0.8674389,-0.608,-0.888,10.043
0.87139946,-0.608,-0.85,10.082
0.8753605,-0.647,-0.888,10.043
0.87932134,-0.685,-0.85,10.043
0.88328177,-0.685,-0.85,10.043
0.8872425,-0.685,-0.85,10.043
0.89120334,-0.723,-0.811,9.967
0.8951645,-0.723,-0.888,9.928
0.89912546,-0.685,-0.85,9.89
0.90308625,-0.762,-0.85,9.852
0.9070475,-0.762,-0.888,9.814
0.91100854,-0.762,-0.85,9.89
0.9149691,-0.762,-0.888,9.89
0.91893023,-0.762,-0.888,9.967
0.9228913,-0.8,-0.888,9.967
0.9268521,-0.8,-0.85,9.928
0.93081325,-0.8,-0.85,9.89
0.93477386,-0.8,-0.888,9.852
0.9387343,-0.8,-0.85,9.89
0.94269466,-0.8,-0.85,9.928
0.9466552,-0.8,-0.85,9.89
0.9506166,-0.8,-0.85,9.967
0.95457697,-0.8,-0.811,9.967
0.9585381,-0.8,-0.811,9.928
0.96249896,-0.762,-0.811,9.928
0.9664598,-0.762,-0.811,9.89
0.9704215,-0.762,-0.811,9.852
0.9743823,-0.723,-0.811,9.814
0.9783434,-0.762,-0.811,9.699
0.9823042,-0.762,-0.811,9.699
0.98626494,-0.723,-0.773,9.622
0.9902258,-0.723,-0.773,9.622
0.9941865,-0.685,-0.811,9.622
0.9981477,-0.685,-0.773,9.66
1.0021095,-0.762,-0.773,9.699
1.0060705,-0.685,-0.773,9.775
1.0100324,-0.723,-0.773,9.814
1.0139939,-0.723,-0.773,9.852
1.0179557,-0.723,-0.773,9.89
1.021917,-0.723,-0.811,10.005
1.0258778,-0.723,-0.773,10.005
1.0298392,-0.762,-0.811,10.005
1.0338002,-0.762,-0.811,10.043
1.0377613,-0.8,-0.811,10.082
1.0417225,-0.762,-0.811,10.082
1.0456831,-0.762,-0.85,10.043
1.0496436,-0.8,-0.888,10.005
1.0536046,-0.838,-0.888,9.967
1.0575655,-0.838,-0.888,10.005
1.0615265,-0.838,-0.85,9.928
1.0654874,-0.876,-0.888,9.89
1.0694479,-0.876,-0.85,9.928
1.0734087,-0.915,-0.85,9.89
1.0773698,-0.876,-0.888,9.89
1.0813304,-0.876,-0.888,9.814
1.0852913,-0.876,-0.85,9.852
1.0892524,-0.915,-0.888,9.814
1.0932133,-0.915,-0.811,9.852
1.0971745,-0.915,-0.85,9.852
1.1011357,-0.915,-0.773,9.852
1.1050962,-0.876,-0.773,9.852
1.1090571,-0.915,-0.773,9.89
1.1130176,-0.876,-0.735,9.852
1.1169784,-0.876,-0.773,9.852
1.1209394,-0.838,-0.773,9.852
1.1249005,-0.838,-0.697,9.814
1.1288614,-0.838,-0.773,9.852
1.1328225,-0.8,-0.735,9.852
1.1367834,-0.8,-0.773,9.89
1.1407441,-0.8,-0.773,9.89
1.1447054,-0.762,-0.773,9.928
1.1486666,-0.762,-0.773,9.928
1.1526272,-0.8,-0.735,9.89
1.1565882,-0.762,-0.773,9.928
1.1605486,-0.762,-0.773,9.928
1.1645094,-0.685,-0.773,9.928
1.1684703,-0.762,-0.85,9.928
1.1724316,-0.762,-0.811,9.928
1.1763928,-0.762,-0.811,9.89
1.1803536,-0.723,-0.811,9.89
1.1843144,-0.723,-0.811,9.852
1.1882755,-0.762,-0.811,9.852
1.192237,-0.723,-0.85,9.814
1.1961987,-0.723,-0.85,9.814
1.2001603,-0.762,-0.85,9.814
1.2041217,-0.762,-0.85,9.852
1.2080832,-0.8,-0.85,9.852
1.2120441,-0.762,-0.811,9.928
1.216005,-0.8,-0.811,9.928
1.2199669,-0.762,-0.811,9.928
1.2239286,-0.8,-0.811,10.005
1.2278899,-0.8,-0.811,10.043
1.2318516,-0.8,-0.811,10.005
1.2358123,-0.838,-0.85,10.005
1.2397733,-0.8,-0.85,9.967
1.243735,-0.838,-0.85,10.043
1.2476963,-0.838,-0.888,9.928
1.2516572,-0.838,-0.888,9.928
1.2556185,-0.8,-0.888,9.89
1.2595798,-0.838,-0.926,9.852
1.263542,-0.876,-0.888,9.814
1.2675035,-0.838,-0.888,9.814
1.2714648,-0.876,-0.888,9.814
1.2754259,-0.876,-0.888,9.814
1.2793871,-0.876,-0.888,9.814
1.2833482,-0.876,-0.888,9.814
1.2873094,-0.876,-0.888,9.814
1.2912703,-0.838,-0.85,9.852
1.2952307,-0.876,-0.811,9.89
1.2991915,-0.876,-0.85,9.89
1.3031524,-0.876,-0.811,9.928
1.3071128,-0.876,-0.85,10.005
1.3110746,-0.876,-0.773,10.005
1.315036,-0.876,-0.811,9.967
1.3189965,-0.876,-0.85,9.967
1.3229579,-0.876,-0.85,10.005
1.3269185,-0.876,-0.85,10.005
1.3308793,-0.838,-0.85,9.967
1.3348403,-0.838,-0.888,9.928
1.3388011,-0.8,-0.85,9.967
1.342762,-0.838,-0.888,9.967
1.3467232,-0.838,-0.888,9.928
1.3506849,-0.8,-0.85,9.928
1.3546457,-0.8,-0.888,9.967
1.3586063,-0.8,-0.85,9.967
1.3625672,-0.838,-0.85,9.928
1.3665282,-0.838,-0.811,9.89
1.3704895,-0.8,-0.811,9.928
1.3744507,-0.838,-0.811,9.928
1.3784117,-0.838,-0.85,9.928
1.3823726,-0.838,-0.85,9.928
1.3863335,-0.8,-0.811,9.967
1.3902944,-0.8,-0.811,9.89
1.3942547,-0.876,-0.773,9.928
1.3982155,-0.915,-0.811,9.928
1.4021757,-0.915,-0.811,9.967
1.4061362,-0.915,-0.811,9.928
